"step","name","platform","age_range","download_dt","users_count","count_rides"
"5","payment","ios","25-34","2021-06-02","2","68"
"5","payment","ios","25-34","2021-06-03","2","88"
"5","payment","ios","25-34","2021-06-04","2","71"
"5","payment","ios","25-34","2021-06-05","1","34"
"5","payment","ios","25-34","2021-06-06","2","67"
"5","payment","ios","25-34","2021-06-07","3","120"
"5","payment","ios","25-34","2021-06-08","2","85"
"5","payment","ios","25-34","2021-06-09","2","60"
"5","payment","ios","25-34","2021-06-10","1","34"
"5","payment","ios","25-34","2021-06-11","5","182"
"5","payment","ios","25-34","2021-06-12","5","164"
"5","payment","ios","25-34","2021-06-13","3","110"
"5","payment","ios","25-34","2021-06-14","3","107"
"5","payment","ios","25-34","2021-06-15","3","91"
"5","payment","ios","25-34","2021-06-16","1","18"
"5","payment","ios","25-34","2021-06-17","4","125"
"5","payment","ios","25-34","2021-06-19","1","29"
"5","payment","ios","25-34","2021-06-20","1","41"
"5","payment","ios","25-34","2021-06-21","1","31"
"5","payment","ios","25-34","2021-06-22","3","110"
"5","payment","ios","25-34","2021-06-23","3","103"
"5","payment","ios","25-34","2021-06-24","3","103"
"5","payment","ios","25-34","2021-06-25","2","81"
"5","payment","ios","25-34","2021-06-26","4","125"
"5","payment","ios","25-34","2021-06-27","2","63"
"5","payment","ios","25-34","2021-06-28","3","103"
"5","payment","ios","25-34","2021-06-29","1","28"
"5","payment","ios","25-34","2021-06-30","3","113"
"5","payment","ios","25-34","2021-07-01","2","67"
"5","payment","ios","25-34","2021-07-02","5","179"
"5","payment","ios","25-34","2021-07-03","2","72"
"5","payment","ios","25-34","2021-07-04","1","43"
"5","payment","ios","25-34","2021-07-05","4","129"
"5","payment","ios","25-34","2021-07-06","1","45"
"5","payment","ios","25-34","2021-07-07","2","63"
"5","payment","ios","25-34","2021-07-08","4","126"
"5","payment","ios","25-34","2021-07-09","1","30"
"5","payment","ios","25-34","2021-07-10","4","152"
"5","payment","ios","25-34","2021-07-11","3","126"
"5","payment","ios","25-34","2021-07-13","1","38"
"5","payment","ios","25-34","2021-07-14","3","101"
"5","payment","ios","25-34","2021-07-15","3","100"
"5","payment","ios","25-34","2021-07-17","1","41"
"5","payment","ios","25-34","2021-07-18","1","42"
"5","payment","ios","25-34","2021-07-19","2","66"
"5","payment","ios","25-34","2021-07-20","4","154"
"5","payment","ios","25-34","2021-07-21","1","31"
"5","payment","ios","25-34","2021-07-24","1","29"
"5","payment","ios","25-34","2021-07-25","2","86"
"5","payment","ios","25-34","2021-07-26","2","70"
"5","payment","ios","25-34","2021-07-27","3","103"
"5","payment","ios","25-34","2021-07-28","1","32"
"5","payment","ios","25-34","2021-07-29","4","136"
"5","payment","ios","25-34","2021-07-30","3","108"
"5","payment","ios","25-34","2021-07-31","5","188"
"5","payment","ios","25-34","2021-08-01","1","29"
"5","payment","ios","25-34","2021-08-02","3","103"
"5","payment","ios","25-34","2021-08-04","1","28"
"5","payment","ios","25-34","2021-08-05","3","103"
"5","payment","ios","25-34","2021-08-06","4","154"
"5","payment","ios","25-34","2021-08-07","4","135"
"5","payment","ios","25-34","2021-08-08","1","40"
"5","payment","ios","25-34","2021-08-09","2","64"
"5","payment","ios","25-34","2021-08-10","4","113"
"5","payment","ios","25-34","2021-08-11","1","32"
"5","payment","ios","25-34","2021-08-12","2","62"
"5","payment","ios","25-34","2021-08-13","1","44"
"5","payment","ios","25-34","2021-08-14","1","40"
"5","payment","ios","25-34","2021-08-15","2","54"
"5","payment","ios","25-34","2021-08-16","4","139"
"5","payment","ios","25-34","2021-08-18","4","121"
"5","payment","ios","25-34","2021-08-19","2","67"
"5","payment","ios","25-34","2021-08-21","3","98"
"5","payment","ios","25-34","2021-08-22","2","68"
"5","payment","ios","25-34","2021-08-23","3","107"
"5","payment","ios","25-34","2021-08-25","1","29"
"5","payment","ios","25-34","2021-08-26","2","63"
"5","payment","ios","25-34","2021-08-27","4","141"
"5","payment","ios","25-34","2021-08-28","1","49"
"5","payment","ios","25-34","2021-08-29","2","56"
"5","payment","ios","25-34","2021-08-30","1","35"
"5","payment","ios","25-34","2021-08-31","4","143"
"5","payment","ios","25-34","2021-09-01","1","34"
"5","payment","ios","25-34","2021-09-02","2","61"
"5","payment","ios","25-34","2021-09-03","1","30"
"5","payment","ios","25-34","2021-09-04","2","93"
"5","payment","ios","25-34","2021-09-06","4","143"
"5","payment","ios","25-34","2021-09-07","2","65"
"5","payment","ios","25-34","2021-09-08","4","128"
"5","payment","ios","25-34","2021-09-09","2","68"
"5","payment","ios","25-34","2021-09-10","2","49"
"5","payment","ios","25-34","2021-09-11","1","31"
"5","payment","ios","25-34","2021-09-12","2","67"
"5","payment","ios","25-34","2021-09-13","1","34"
"5","payment","ios","25-34","2021-09-14","1","25"
"5","payment","ios","25-34","2021-09-15","2","64"
"5","payment","ios","25-34","2021-09-16","2","72"
"5","payment","ios","25-34","2021-09-17","1","29"
"5","payment","ios","25-34","2021-09-18","3","113"
"5","payment","ios","25-34","2021-09-19","3","107"
"5","payment","ios","25-34","2021-09-20","4","113"
"5","payment","ios","25-34","2021-09-22","2","84"
"5","payment","ios","25-34","2021-09-23","5","191"
"5","payment","ios","25-34","2021-09-24","4","132"
"5","payment","ios","25-34","2021-09-25","2","84"
"5","payment","ios","25-34","2021-09-26","3","117"
"5","payment","ios","25-34","2021-09-27","1","35"
"5","payment","ios","25-34","2021-09-28","4","143"
"5","payment","ios","25-34","2021-10-01","2","63"
"5","payment","ios","25-34","2021-10-02","3","103"
"5","payment","ios","25-34","2021-10-04","4","143"
"5","payment","ios","25-34","2021-10-05","3","106"
"5","payment","ios","25-34","2021-10-06","2","66"
"5","payment","ios","25-34","2021-10-07","5","186"
"5","payment","ios","25-34","2021-10-08","4","130"
"5","payment","ios","25-34","2021-10-09","1","36"
"5","payment","ios","25-34","2021-10-10","3","115"
"5","payment","ios","25-34","2021-10-11","2","79"
"5","payment","ios","25-34","2021-10-12","3","93"
"5","payment","ios","25-34","2021-10-13","1","32"
"5","payment","ios","25-34","2021-10-14","1","33"
"5","payment","ios","25-34","2021-10-15","2","67"
"5","payment","ios","25-34","2021-10-16","1","30"
"5","payment","ios","25-34","2021-10-17","5","151"
"5","payment","ios","25-34","2021-10-18","1","42"
"5","payment","ios","25-34","2021-10-19","2","68"
"5","payment","ios","25-34","2021-10-20","3","99"
"5","payment","ios","25-34","2021-10-21","3","91"
"5","payment","ios","25-34","2021-10-22","4","123"
"5","payment","ios","25-34","2021-10-23","1","35"
"5","payment","ios","25-34","2021-10-24","2","73"
"5","payment","ios","25-34","2021-10-25","5","171"
"5","payment","ios","25-34","2021-10-26","3","83"
"5","payment","ios","25-34","2021-10-27","2","70"
"5","payment","ios","25-34","2021-10-28","1","33"
"5","payment","ios","25-34","2021-10-30","3","101"
"5","payment","ios","25-34","2021-11-01","1","36"
"5","payment","ios","25-34","2021-11-02","4","129"
"5","payment","ios","25-34","2021-11-03","1","34"
"5","payment","ios","25-34","2021-11-04","3","117"
"5","payment","ios","25-34","2021-11-05","4","118"
"5","payment","ios","25-34","2021-11-06","1","32"
"5","payment","ios","25-34","2021-11-08","2","73"
"5","payment","ios","25-34","2021-11-09","3","95"
"5","payment","ios","25-34","2021-11-11","4","128"
"5","payment","ios","25-34","2021-11-12","3","96"
"5","payment","ios","25-34","2021-11-13","1","28"
"5","payment","ios","25-34","2021-11-14","1","43"
"5","payment","ios","25-34","2021-11-15","4","163"
"5","payment","ios","25-34","2021-11-16","1","33"
"5","payment","ios","25-34","2021-11-17","3","99"
"5","payment","ios","25-34","2021-11-21","1","32"
"5","payment","ios","25-34","2021-11-22","1","32"
"5","payment","ios","25-34","2021-11-23","2","63"
"5","payment","ios","25-34","2021-11-24","2","90"
"5","payment","ios","25-34","2021-11-25","1","32"
"5","payment","ios","25-34","2021-11-26","3","105"
"5","payment","ios","25-34","2021-11-27","3","109"
"5","payment","ios","25-34","2021-11-28","1","30"
"5","payment","ios","25-34","2021-11-29","4","130"
"5","payment","ios","25-34","2021-12-01","1","26"
"5","payment","ios","25-34","2021-12-02","3","100"
"5","payment","ios","25-34","2021-12-03","2","64"
"5","payment","ios","25-34","2021-12-04","5","152"
"5","payment","ios","25-34","2021-12-05","3","96"
"5","payment","ios","25-34","2021-12-06","4","141"
"5","payment","ios","25-34","2021-12-07","2","65"
"5","payment","ios","25-34","2021-12-08","1","29"
"5","payment","ios","25-34","2021-12-09","1","36"
"5","payment","ios","25-34","2021-12-10","1","35"
"5","payment","ios","25-34","2021-12-11","2","67"
"5","payment","ios","25-34","2021-12-12","3","95"
"5","payment","ios","25-34","2021-12-13","2","59"
"5","payment","ios","25-34","2021-12-14","2","68"
"5","payment","ios","25-34","2021-12-16","1","30"
"5","payment","ios","25-34","2021-12-17","1","31"
"5","payment","ios","25-34","2021-12-19","3","93"
"5","payment","ios","25-34","2021-12-20","2","74"
"5","payment","ios","25-34","2021-12-21","2","64"
"5","payment","ios","25-34","2021-12-22","3","117"
"5","payment","ios","25-34","2021-12-23","1","39"
"5","payment","ios","25-34","2021-12-24","1","31"
"5","payment","ios","25-34","2021-12-25","2","49"
"5","payment","ios","25-34","2021-12-26","2","81"
"5","payment","ios","25-34","2021-12-27","1","44"
"5","payment","ios","25-34","2021-12-28","4","151"
"5","payment","ios","25-34","2021-12-29","3","108"
"5","payment","ios","25-34","2021-12-31","1","34"
"5","payment","ios","35-44","2021-01-01","6","202"
"5","payment","ios","35-44","2021-01-02","3","96"
"5","payment","ios","35-44","2021-01-03","5","155"
"5","payment","ios","35-44","2021-01-04","4","134"
"5","payment","ios","35-44","2021-01-05","2","73"
"5","payment","ios","35-44","2021-01-06","1","32"
"5","payment","ios","35-44","2021-01-07","4","150"
"5","payment","ios","35-44","2021-01-08","7","240"
"5","payment","ios","35-44","2021-01-09","2","68"
"5","payment","ios","35-44","2021-01-10","1","35"
"5","payment","ios","35-44","2021-01-11","5","142"
"5","payment","ios","35-44","2021-01-12","4","136"
"5","payment","ios","35-44","2021-01-13","4","140"
"5","payment","ios","35-44","2021-01-14","1","44"
"5","payment","ios","35-44","2021-01-15","5","166"
"5","payment","ios","35-44","2021-01-16","3","115"
"5","payment","ios","35-44","2021-01-17","2","75"
"5","payment","ios","35-44","2021-01-18","3","110"
"5","payment","ios","35-44","2021-01-19","2","64"
"5","payment","ios","35-44","2021-01-20","5","172"
"5","payment","ios","35-44","2021-01-21","1","26"
"5","payment","ios","35-44","2021-01-22","1","26"
"5","payment","ios","35-44","2021-01-23","2","72"
"5","payment","ios","35-44","2021-01-24","1","38"
"5","payment","ios","35-44","2021-01-25","5","169"
"5","payment","ios","35-44","2021-01-26","2","72"
"5","payment","ios","35-44","2021-01-27","4","132"
"5","payment","ios","35-44","2021-01-29","2","60"
"5","payment","ios","35-44","2021-01-30","2","77"
"5","payment","ios","35-44","2021-01-31","1","29"
"5","payment","ios","35-44","2021-02-01","2","64"
"5","payment","ios","35-44","2021-02-02","2","71"
"5","payment","ios","35-44","2021-02-03","1","38"
"5","payment","ios","35-44","2021-02-04","5","184"
"5","payment","ios","35-44","2021-02-05","4","138"
"5","payment","ios","35-44","2021-02-06","5","185"
"5","payment","ios","35-44","2021-02-07","3","93"
"5","payment","ios","35-44","2021-02-08","4","133"
"5","payment","ios","35-44","2021-02-09","4","132"
"5","payment","ios","35-44","2021-02-10","3","99"
"5","payment","ios","35-44","2021-02-11","6","220"
"5","payment","ios","35-44","2021-02-12","2","64"
"5","payment","ios","35-44","2021-02-13","1","38"
"5","payment","ios","35-44","2021-02-14","1","35"
"5","payment","ios","35-44","2021-02-15","4","123"
"5","payment","ios","35-44","2021-02-16","6","218"
"5","payment","ios","35-44","2021-02-17","3","108"
"5","payment","ios","35-44","2021-02-18","1","38"
"5","payment","ios","35-44","2021-02-19","3","115"
"5","payment","ios","35-44","2021-02-20","3","97"
"5","payment","ios","35-44","2021-02-21","2","71"
"5","payment","ios","35-44","2021-02-22","7","261"
"5","payment","ios","35-44","2021-02-23","4","128"
"5","payment","ios","35-44","2021-02-24","3","105"
"5","payment","ios","35-44","2021-02-25","5","156"
"5","payment","ios","35-44","2021-02-26","1","42"
"5","payment","ios","35-44","2021-02-28","2","60"
"5","payment","ios","35-44","2021-03-01","1","32"
"5","payment","ios","35-44","2021-03-02","3","117"
"5","payment","ios","35-44","2021-03-03","6","189"
"5","payment","ios","35-44","2021-03-04","2","61"
"5","payment","ios","35-44","2021-03-05","1","35"
"5","payment","ios","35-44","2021-03-06","4","141"
"5","payment","ios","35-44","2021-03-07","1","45"
"5","payment","ios","35-44","2021-03-08","1","34"
"5","payment","ios","35-44","2021-03-09","3","109"
"5","payment","ios","35-44","2021-03-10","7","258"
"5","payment","ios","35-44","2021-03-11","2","53"
"5","payment","ios","35-44","2021-03-12","4","132"
"5","payment","ios","35-44","2021-03-13","2","68"
"5","payment","ios","35-44","2021-03-14","4","133"
"5","payment","ios","35-44","2021-03-15","1","29"
"5","payment","ios","35-44","2021-03-16","2","69"
"5","payment","ios","35-44","2021-03-17","3","113"
"5","payment","ios","35-44","2021-03-18","3","100"
"5","payment","ios","35-44","2021-03-19","1","31"
"5","payment","ios","35-44","2021-03-20","5","166"
"5","payment","ios","35-44","2021-03-21","1","37"
"5","payment","ios","35-44","2021-03-22","2","66"
"5","payment","ios","35-44","2021-03-23","1","45"
"5","payment","ios","35-44","2021-03-24","1","25"
"5","payment","ios","35-44","2021-03-25","5","167"
"5","payment","ios","35-44","2021-03-26","3","100"
"5","payment","ios","35-44","2021-03-27","2","67"
"5","payment","ios","35-44","2021-03-28","3","97"
"5","payment","ios","35-44","2021-03-29","4","137"
"5","payment","ios","35-44","2021-03-30","2","59"
"5","payment","ios","35-44","2021-03-31","4","149"
"5","payment","ios","35-44","2021-04-01","4","149"
"5","payment","ios","35-44","2021-04-02","2","66"
"5","payment","ios","35-44","2021-04-03","3","111"
"5","payment","ios","35-44","2021-04-04","1","31"
"5","payment","ios","35-44","2021-04-05","2","56"
"5","payment","ios","35-44","2021-04-06","4","122"
"5","payment","ios","35-44","2021-04-07","3","93"
"5","payment","ios","35-44","2021-04-08","2","73"
"5","payment","ios","35-44","2021-04-09","5","177"
"5","payment","ios","35-44","2021-04-10","2","71"
"5","payment","ios","35-44","2021-04-11","3","85"
"5","payment","ios","35-44","2021-04-12","5","181"
"5","payment","ios","35-44","2021-04-13","4","128"
"5","payment","ios","35-44","2021-04-14","2","69"
"5","payment","ios","35-44","2021-04-15","8","273"
"5","payment","ios","35-44","2021-04-16","5","184"
"5","payment","ios","35-44","2021-04-18","3","88"
"5","payment","ios","35-44","2021-04-19","2","73"
"5","payment","ios","35-44","2021-04-20","3","92"
"5","payment","ios","35-44","2021-04-21","4","131"
"5","payment","ios","35-44","2021-04-22","3","96"
"5","payment","ios","35-44","2021-04-23","4","126"
"5","payment","ios","35-44","2021-04-24","5","182"
"5","payment","ios","35-44","2021-04-25","7","227"
"5","payment","ios","35-44","2021-04-26","2","81"
"5","payment","ios","35-44","2021-04-27","2","63"
"5","payment","ios","35-44","2021-04-28","2","62"
"5","payment","ios","35-44","2021-04-29","1","41"
"5","payment","ios","35-44","2021-04-30","2","78"
"5","payment","ios","35-44","2021-05-01","6","203"
"5","payment","ios","35-44","2021-05-02","1","33"
